aerogenerador,material,quantidade_aerogenerador_material,unidade_medida,preco_aerogenerador_material,moeda,desc_grupo,idade_turbina,mtbf_aerogenerador_material,mtbf_aerogenerador,mtbf_material,quantidade_media_material,preco_medio_material,preco_aerogenerador
WF-BR-0PI-1219-Y3-A-002,P650114,2.0,UN,0.9,BRL-BRL,Other processed steel G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,0 days 00:00:00,0.05555555555555555,0.025,129498.48
WF-BR-0PI-1219-Y3-A-002,153282,15.0,UN,18.6,BRL-BRL,Other processed steel,9.93,262 days 00:00:00,10 days 14:37:46.135458167,49 days 13:33:54.782608695,0.07275132275132275,0.0901984126984127,129498.48
WF-BR-0PI-1219-Y3-A-002,50879,4.0,UN,217.62,BRL-BRL,Fuses / reducers / absorbers / condensers,9.93,0 days 00:00:00,10 days 14:37:46.135458167,249 days 16:00:00,0.04861111111111111,2.631111111111111,129498.48
WF-BR-0PI-1219-Y3-A-002,AMB0155,2.0,UN,395.1,BRL-BRL,Ventilator / Fan/ Air heaters,9.93,0 days 00:00:00,10 days 14:37:46.135458167,61 days 08:28:14.117647059,0.06481481481481483,17.3065873015873,129498.48
WF-BR-0PI-1219-Y3-A-002,GP305361,1.0,UN,351.43,BRL-BRL,Electronic modules,9.93,0 days 00:00:00,10 days 14:37:46.135458167,42 days 04:05:51.219512195,0.051440329218107,28.433971193415637,129498.48
WF-BR-0PI-1219-Y3-A-002,GP091144,1.0,UN,1317.42,BRL-BRL,Electric and electronic cards and boards,9.93,0 days 00:00:00,10 days 14:37:46.135458167,44 days 21:20:00,0.05555555555555555,72.97830246913581,129498.48
WF-BR-0PI-1219-Y3-A-002,P422688,1.0,UN,244.18,BRL-BRL,Others Hydraulic,9.93,0 days 00:00:00,10 days 14:37:46.135458167,196 days 10:17:08.571428572,0.03125,9.613125,129498.48
WF-BR-0PI-1219-Y3-A-002,50785,1.0,UN,343.81,BRL-BRL,Valves,9.93,0 days 00:00:00,10 days 14:37:46.135458167,80 days 16:48:00,0.04861111111111111,16.696006944444445,129498.48
WF-BR-0PI-1219-Y3-A-002,50786,2.0,UN,1088.29,BRL-BRL,Valves,9.93,1006 days 00:00:00,10 days 14:37:46.135458167,114 days 01:20:00,0.0606060606060606,26.959924242424243,129498.48
WF-BR-0PI-1219-Y3-A-002,GP118603,1.0,UN,675.44,BRL-BRL,Tubes / Rigid tubes,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 18:00:00,0.027777777777777776,18.762222222222224,129498.48
WF-BR-0PI-1219-Y3-A-002,GP065434,7.0,UN,419.69000000000005,BRL-BRL,,9.93,1015 days 00:00:00,10 days 14:37:46.135458167,79 days 16:36:55.384615385,0.05128205128205129,3.268482905982906,129498.48
WF-BR-0PI-1219-Y3-A-002,218150,2.0,UN,159.82999999999998,BRL-BRL,Factory Auxiliaries,9.93,712 days 00:00:00,10 days 14:37:46.135458167,7 days 10:01:58.032786885,0.09436507936507937,9.603253968253968,129498.48
WF-BR-0PI-1219-Y3-A-002,GP023900,1.0,UN,910.91,BRL-BRL,Circuit breakers,9.93,0 days 00:00:00,10 days 14:37:46.135458167,236 days 06:00:00,0.027777777777777776,25.302944444444442,129498.48
WF-BR-0PI-1219-Y3-A-002,GP463528,2.0,UN,734.86,BRL-BRL,Electrical others,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 22:03:14.594594594,0.06699346405228758,24.229910130718952,129498.48
WF-BR-0PI-1219-Y3-A-002,GP006636,0.1,UN,3.89,BRL-BRL,Consumible - Others,9.93,0 days 00:00:00,10 days 14:37:46.135458167,48 days 05:38:49.411764706,0.012173202614379085,0.18049019607843136,129498.48
WF-BR-0PI-1219-Y3-A-002,GP084260,1.0,UN,12.59,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,35 days 02:40:00,0.046603535353535355,0.5687289562289561,129498.48
WF-BR-0PI-1219-Y3-A-002,GP004247,2.0,UN,1.71,BRL-BRL,Bolts,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 21:10:35.294117647,0.05634920634920634,0.044753968253968254,129498.48
WF-BR-0PI-1219-Y3-A-002,GP006030,1.0,UN,318.81,BRL-BRL,Rest of cables G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 21:45:00,0.027777777777777776,8.855833333333333,129498.48
WF-BR-0PI-1219-Y3-A-002,GP006028,2.0,UN,324.48,BRL-BRL,Rest of cables G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 21:10:35.294117647,0.05634920634920634,8.884571428571428,129498.48
WF-BR-0PI-1219-Y3-A-002,P050005,3.0,UN,25.19,BRL-BRL,Electrical others,9.93,0 days 00:00:00,10 days 14:37:46.135458167,45 days 18:40:00,0.09640522875816994,0.730751633986928,129498.48
WF-BR-0PI-1219-Y3-A-002,GP516065,1.0,UN,108.57,BRL-BRL,Sheets / panels / tabs,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 20:21:49.090909090,0.02859477124183006,3.0156372549019608,129498.48
WF-BR-0PI-1219-Y3-A-002,GP531921,1.0,UN,156.9,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 18:30:51.428571428,0.028571428571428567,4.48284126984127,129498.48
WF-BR-0PI-1219-Y3-A-002,A9B10308374,2.0,UN,0.27,BRL-BRL,Raw Material,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 19:03:31.764705882,0.057142857142857134,0.007619047619047619,129498.48
WF-BR-0PI-1219-Y3-A-002,A9B10308366,4.0,UN,0.27,BRL-BRL,Raw Material,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 21:10:35.294117647,0.11269841269841269,0.006888888888888889,129498.48
WF-BR-0PI-1219-Y3-A-002,GP533128,2.0,UN,260.53,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.93,731 days 00:00:00,10 days 14:37:46.135458167,27 days 15:23:04.615384615,0.0361952861952862,4.741498316498316,129498.48
WF-BR-0PI-1219-Y3-A-002,P390350,100.0,UN,8.0,BRL-BRL,Electrical others,9.93,0 days 00:00:00,10 days 14:37:46.135458167,43 days 02:24:00,4.517460317460317,0.757968253968254,129498.48
WF-BR-0PI-1219-Y3-A-002,GP000412,20.0,UN,1.84,BRL-BRL,Electrical others,9.93,0 days 00:00:00,10 days 14:37:46.135458167,44 days 14:07:03.529411764,1.4089506172839505,0.07004629629629629,129498.48
WF-BR-0PI-1219-Y3-A-002,GP522765,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 22:32:43.636363636,0.05718954248366012,0.10974673202614377,129498.48
WF-BR-0PI-1219-Y3-A-002,115543,70.0,UN,561.88,BRL-BRL,Other processed steel,9.93,638 days 00:00:00,10 days 14:37:46.135458167,26 days 23:18:51.428571428,1.4772727272727273,10.829882154882155,129498.48
WF-BR-0PI-1219-Y3-A-002,GP522766,2.0,UN,4.02,BRL-BRL,Labels / stickers / signaling plates,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 19:03:31.764705882,0.05555555555555555,0.11013492063492063,129498.48
WF-BR-0PI-1219-Y3-A-002,GP522769,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 21:10:35.294117647,0.05555555555555555,0.1097936507936508,129498.48
WF-BR-0PI-1219-Y3-A-002,GP522770,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 21:10:35.294117647,0.057142857142857134,0.105015873015873,129498.48
WF-BR-0PI-1219-Y3-A-002,GP522768,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 22:32:43.636363636,0.05718954248366012,0.10482843137254902,129498.48
WF-BR-0PI-1219-Y3-A-002,GP522771,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 19:03:31.764705882,0.05555555555555555,0.11138888888888888,129498.48
WF-BR-0PI-1219-Y3-A-002,GP006557,0.1,UN,30.68,BRL-BRL,Consumible,9.93,0 days 00:00:00,10 days 14:37:46.135458167,1 days 21:10:35.294117647,0.006190476190476191,1.0958650793650793,129498.48
WF-BR-0PI-1219-Y3-A-002,GP006558,0.1,UN,17.55,BRL-BRL,Consumible,9.93,0 days 00:00:00,10 days 14:37:46.135458167,44 days 04:00:00,0.006372549019607843,1.416454248366013,129498.48
WF-BR-0PI-1219-Y3-A-002,149774,0.1,UN,11.96,BRL-BRL,Consumible,9.93,0 days 00:00:00,10 days 14:37:46.135458167,19 days 20:00:00,0.016339869281045753,0.679795751633987,129498.48
WF-BR-0PI-1219-Y3-A-002,P370244,1.0,UN,54.2,BRL-BRL,Other mechanical components,9.93,0 days 00:00:00,10 days 14:37:46.135458167,130 days 07:12:00,0.03395061728395062,1.7351234567901233,129498.48
WF-BR-0PI-1219-Y3-A-002,GP049196,1.0,UN,3548.16,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,129 days 09:36:00,0.027777777777777776,95.87393518518519,129498.48
WF-BR-0PI-1219-Y3-A-002,GP011692,3.0,UN,847.16,BRL-BRL,Electrical others,9.93,204 days 00:00:00,10 days 14:37:46.135458167,124 days 12:00:00,0.057692307692307696,14.749935897435895,129498.48
WF-BR-0PI-1219-Y3-A-002,GP086772,6.0,UN,12.25,BRL-BRL,Bolts,9.93,0 days 00:00:00,10 days 14:37:46.135458167,163 days 14:24:00,0.14814814814814814,0.2230092592592593,129498.48
WF-BR-0PI-1219-Y3-A-002,GP049320,2.0,UN,21153.769999999997,BRL-BRL,Transmissions / ball-joint seals,9.93,805 days 00:00:00,10 days 14:37:46.135458167,102 days 10:00:00,0.03282828282828283,308.71588383838383,129498.48
WF-BR-0PI-1219-Y3-A-002,705610,2.0,UN,47.98,BRL-BRL,Structural beams,9.93,0 days 00:00:00,10 days 14:37:46.135458167,165 days 00:00:00,0.07936507936507936,3.0950793650793655,129498.48
WF-BR-0PI-1219-Y3-A-002,GP002631,3.0,UN,7.69,BRL-BRL,Other processed steel G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,41 days 16:30:00,0.09126984126984126,0.3274404761904762,129498.48
WF-BR-0PI-1219-Y3-A-002,GP043652,3.0,UN,6.72,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,32 days 00:00:00,0.0915032679738562,0.29803921568627456,129498.48
WF-BR-0PI-1219-Y3-A-002,GP124309,8.0,UN,1010.0900000000001,BRL-BRL,Bolts,9.93,164 days 06:00:00,10 days 14:37:46.135458167,42 days 22:48:00,0.10740740740740741,9.721370370370371,129498.48
WF-BR-0PI-1219-Y3-A-002,GP037085,1.0,UN,300.61,BRL-BRL,Hydraulic group - others,9.93,0 days 00:00:00,10 days 14:37:46.135458167,144 days 12:00:00,0.027777777777777776,8.350277777777778,129498.48
WF-BR-0PI-1219-Y3-A-002,704629,1.0,UN,16.05,BRL-BRL,Other mechanical components,9.93,0 days 00:00:00,10 days 14:37:46.135458167,41 days 18:17:08.571428571,0.06893004115226337,1.052849794238683,129498.48
WF-BR-0PI-1219-Y3-A-002,GP012190,4.0,UN,2654.87,BRL-BRL,Rotor lock system (hydraulic comp),9.93,346 days 00:00:00,10 days 14:37:46.135458167,245 days 21:00:00,0.05092592592592592,29.630509259259256,129498.48
WF-BR-0PI-1219-Y3-A-002,P422709,1.0,UN,33.26,BRL-BRL,Others Hydraulic,9.93,0 days 00:00:00,10 days 14:37:46.135458167,273 days 12:00:00,0.03333333333333333,1.1086666666666667,129498.48
WF-BR-0PI-1219-Y3-A-002,GP390630,1.0,UN,2024.54,BRL-BRL,Hydraulic cylinders / actuators / accumulators,9.93,0 days 00:00:00,10 days 14:37:46.135458167,56 days 10:00:00,0.041666666666666664,79.62848765432099,129498.48
WF-BR-0PI-1219-Y3-A-002,GP115304,1.0,UN,244.73,BRL-BRL,Other processed steel G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,140 days 20:48:00,0.03632478632478633,9.30991452991453,129498.48
WF-BR-0PI-1219-Y3-A-002,P300523,1.0,UN,28.65,BRL-BRL,Other processed steel G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,342 days 00:00:00,0.027777777777777776,0.7504513888888888,129498.48
WF-BR-0PI-1219-Y3-A-002,GP006248,1.0,UN,7.93,BRL-BRL,Consumible - Others,9.93,0 days 00:00:00,10 days 14:37:46.135458167,4 days 15:43:26.896551724,0.030753968253968256,0.2438095238095238,129498.48
WF-BR-0PI-1219-Y3-A-002,GP047999,1.0,UN,7.88,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,2 days 22:13:20,0.02983539094650206,0.23510288065843618,129498.48
WF-BR-0PI-1219-Y3-A-002,GP010989,1.0,UN,8711.85,BRL-BRL,Block and tackle,9.93,0 days 00:00:00,10 days 14:37:46.135458167,215 days 04:48:00,0.027777777777777776,240.0875925925926,129498.48
WF-BR-0PI-1219-Y3-A-002,GP031286,6.0,UN,926.06,BRL-BRL,Others Hydraulic,9.93,338 days 00:00:00,10 days 14:37:46.135458167,224 days 00:00:00,0.06597222222222222,9.27482638888889,129498.48
WF-BR-0PI-1219-Y3-A-002,GP037090,2.0,UN,622.05,BRL-BRL,Functional Assembly,9.93,338 days 00:00:00,10 days 14:37:46.135458167,148 days 12:00:00,0.040123456790123455,10.191018518518518,129498.48
WF-BR-0PI-1219-Y3-A-002,GP583147,1.0,UN,258.89,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,0 days 00:00:00,0.027777777777777776,7.191388888888889,129498.48
WF-BR-0PI-1219-Y3-A-002,GP231169,1.0,UN,7.56,BRL-BRL,Others Hydraulic,9.93,0 days 00:00:00,10 days 14:37:46.135458167,347 days 12:00:00,0.041666666666666664,0.315,129498.48
WF-BR-0PI-1219-Y3-A-002,P390054,24.0,UN,5.6,BRL-BRL,Electrical others,9.93,0 days 00:00:00,10 days 14:37:46.135458167,49 days 08:34:17.142857143,2.3796296296296298,0.20435185185185187,129498.48
WF-BR-0PI-1219-Y3-A-002,GP580856,2.0,UN,49.01,BRL-BRL,Boilerwork pieces,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 12:00:00,0.037037037037037035,1.3513888888888888,129498.48
WF-BR-0PI-1219-Y3-A-002,TOR0032,4.0,UN,13.5,BRL-BRL,Rivets,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 12:00:00,0.1851851851851852,0.4946296296296297,129498.48
WF-BR-0PI-1219-Y3-A-002,8045300190,15.0,UN,29.4,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,104 days 02:40:00,0.5083333333333333,3.4673611111111113,129498.48
WF-BR-0PI-1219-Y3-A-002,GP388897,2.0,UN,1033.72,BRL-BRL,Fuses / reducers / absorbers / condensers,9.93,0 days 00:00:00,10 days 14:37:46.135458167,63 days 06:00:00,0.08888888888888889,46.06355555555555,129498.48
WF-BR-0PI-1219-Y3-A-002,GP592940,4.0,UN,23.37,BRL-BRL,Clamps,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 12:00:00,0.1111111111111111,0.6491666666666667,129498.48
WF-BR-0PI-1219-Y3-A-002,GP075888,25.0,UN,19.16,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 12:00:00,0.6944444444444444,0.5287037037037037,129498.48
WF-BR-0PI-1219-Y3-A-002,GP051373,2.0,UN,4.45,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.05555555555555555,0.12305555555555554,129498.48
WF-BR-0PI-1219-Y3-A-002,GP426153,4.0,UN,2.6,BRL-BRL,Nuts and washers,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.08333333333333333,0.05486111111111111,129498.48
WF-BR-0PI-1219-Y3-A-002,TOR0017,4.0,UN,17.23,BRL-BRL,Nuts and washers,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.16666666666666666,0.7179166666666666,129498.48
WF-BR-0PI-1219-Y3-A-002,GP143750,7.0,UN,31.04,BRL-BRL,Bolts,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.20833333333333334,0.85875,129498.48
WF-BR-0PI-1219-Y3-A-002,GP318135,2.0,M,4.62,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.05555555555555555,0.13166666666666668,129498.48
WF-BR-0PI-1219-Y3-A-002,GP051372,4.0,UN,4.82,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.08333333333333333,0.10027777777777779,129498.48
WF-BR-0PI-1219-Y3-A-002,GP572301,6.0,UN,1.44,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.93,0 days 00:00:00,10 days 14:37:46.135458167,0 days 00:00:00,0.16666666666666666,0.04,129498.48
WF-BR-0PI-1219-Y3-A-002,P393207,2.0,UN,0.81,BRL-BRL,Plastic parts,9.93,0 days 00:00:00,10 days 14:37:46.135458167,0 days 00:00:00,0.05555555555555555,0.022500000000000003,129498.48
WF-BR-0PI-1219-Y3-A-002,GP388899,2.0,UN,338.89,BRL-BRL,Fuses / reducers / absorbers / condensers,9.93,0 days 00:00:00,10 days 14:37:46.135458167,84 days 08:00:00,0.125,21.26694444444444,129498.48
WF-BR-0PI-1219-Y3-A-002,GP001128,8.0,UN,1.67,BRL-BRL,Other processed steel G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.2222222222222222,0.04777777777777778,129498.48
WF-BR-0PI-1219-Y3-A-002,GP583063,2.0,UN,54.25,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 12:00:00,0.05555555555555555,1.5174999999999998,129498.48
WF-BR-0PI-1219-Y3-A-002,GP585283,4.0,UN,46.84,BRL-BRL,Clamps,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.1111111111111111,1.2705555555555557,129498.48
WF-BR-0PI-1219-Y3-A-002,GP041950,2.0,UN,2.21,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 12:00:00,0.05555555555555555,0.05824074074074074,129498.48
WF-BR-0PI-1219-Y3-A-002,GP006325,2.0,UN,0.65,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.05555555555555555,0.018194444444444444,129498.48
WF-BR-0PI-1219-Y3-A-002,GP566505,2.0,UN,495.95,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.93,0 days 00:00:00,10 days 14:37:46.135458167,82 days 00:00:00,0.0462962962962963,12.902283950617283,129498.48
WF-BR-0PI-1219-Y3-A-002,GP585284,8.0,UN,68.59,BRL-BRL,Clamps,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.16666666666666666,1.418611111111111,129498.48
WF-BR-0PI-1219-Y3-A-002,TOR0062,8.0,UN,2.14,BRL-BRL,Bolts,9.93,0 days 00:00:00,10 days 14:37:46.135458167,187 days 00:00:00,0.2222222222222222,0.07597222222222223,129498.48
WF-BR-0PI-1219-Y3-A-002,GP580854,2.0,UN,160.84,BRL-BRL,Small machined piece,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 00:00:00,0.06481481481481483,4.435925925925926,129498.48
WF-BR-0PI-1219-Y3-A-002,GP580857,1.0,UN,22.35,BRL-BRL,Boilerwork pieces,9.93,0 days 00:00:00,10 days 14:37:46.135458167,186 days 00:00:00,0.027777777777777776,0.6175,129498.48
WF-BR-0PI-1219-Y3-A-002,GP580855,2.0,UN,85.97,BRL-BRL,Boilerwork pieces,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 00:00:00,0.06481481481481483,2.3706481481481476,129498.48
WF-BR-0PI-1219-Y3-A-002,GP583060,4.0,UN,89.17,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 00:00:00,0.0925925925925926,2.0826851851851855,129498.48
WF-BR-0PI-1219-Y3-A-002,GP583146,1.0,UN,204.31,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,0 days 00:00:00,0.027777777777777776,5.675277777777778,129498.48
WF-BR-0PI-1219-Y3-A-002,GP583061,3.0,UN,1239.04,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 00:00:00,0.10185185185185185,43.12388888888889,129498.48
WF-BR-0PI-1219-Y3-A-002,107680,2.0,UN,28.91,BRL-BRL,Other mechanical components,9.93,0 days 00:00:00,10 days 14:37:46.135458167,0 days 00:00:00,0.05555555555555555,0.8030555555555555,129498.48
WF-BR-0PI-1219-Y3-A-002,GP583117,1.0,UN,209.75,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,0 days 00:00:00,0.027777777777777776,5.826388888888889,129498.48
WF-BR-0PI-1219-Y3-A-002,GP316571,1.0,UN,7.97,BRL-BRL,Ropes / cables / chains,9.93,0 days 00:00:00,10 days 14:37:46.135458167,126 days 00:00:00,0.027777777777777776,0.1875,129498.48
WF-BR-0PI-1219-Y3-A-002,GP583133,1.0,UN,70.41,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,182 days 00:00:00,0.027777777777777776,2.918194444444444,129498.48
WF-BR-0PI-1219-Y3-A-002,GP583132,1.0,UN,111.16,BRL-BRL,Cables and electrical conductors,9.93,0 days 00:00:00,10 days 14:37:46.135458167,0 days 00:00:00,0.027777777777777776,3.0877777777777777,129498.48
WF-BR-0PI-1219-Y3-A-002,GP072706,1.0,KG,93.67,BRL-BRL,,9.93,0 days 00:00:00,10 days 14:37:46.135458167,37 days 02:17:08.571428571,0.09809027777777778,8.923645833333333,129498.48
WF-BR-0PI-1219-Y3-A-002,1U6001JDE30,1.0,UN,2372.72,BRL-BRL,Small machined piece,9.93,0 days 00:00:00,10 days 14:37:46.135458167,40 days 14:24:00,0.061868686868686865,145.06526515151515,129498.48
WF-BR-0PI-1219-Y3-A-002,GP011980,1.0,UN,72.41,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.93,0 days 00:00:00,10 days 14:37:46.135458167,301 days 14:24:00,0.03240740740740741,2.4495833333333334,129498.48
WF-BR-0PI-1219-Y3-A-002,GP028582,2.0,UN,403.28,BRL-BRL,Other processed steel G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,100 days 05:32:18.461538462,0.059829059829059825,11.368846153846155,129498.48
WF-BR-0PI-1219-Y3-A-002,GP029902,3.0,UN,90.04,BRL-BRL,Other processed steel G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,93 days 10:00:00,0.06565656565656566,2.4001262626262627,129498.48
WF-BR-0PI-1219-Y3-A-002,GP028284,6.0,UN,44.17,BRL-BRL,Other processed steel G8/9,9.93,0 days 00:00:00,10 days 14:37:46.135458167,160 days 03:25:42.857142858,0.07936507936507936,0.5742063492063493,129498.48
WF-BR-0PI-1219-Y3-A-002,GP091016,1.0,UN,387.74,BRL-BRL,Fuses / reducers / absorbers / condensers,9.93,0 days 00:00:00,10 days 14:37:46.135458167,127 days 09:08:34.285714286,0.11706349206349206,30.904007936507938,129498.48
WF-BR-0PI-1219-Y3-A-002,GP011176,1.0,UN,426.4,BRL-BRL,Switches,9.93,0 days 00:00:00,10 days 14:37:46.135458167,138 days 18:21:10.588235294,0.03125,13.403368055555555,129498.48
WF-BR-0PI-1219-Y3-A-002,GP249310,1.0,UN,151.06,BRL-BRL,Relays and solenoids,9.93,0 days 00:00:00,10 days 14:37:46.135458167,425 days 08:00:00,0.034722222222222224,5.268402777777778,129498.48
WF-BR-0PI-1219-Y3-A-002,GP021038-001,3.0,UN,663.53,BRL-BRL,Paints / Anti-corros,9.93,0 days 00:00:00,10 days 14:37:46.135458167,13 days 00:00:00,0.08333333333333333,18.4315873015873,129498.48
WF-BR-0PI-1219-Y3-A-002,96589,10.0,UN,182.57,BRL-BRL,Paint,9.93,0 days 00:00:00,10 days 14:37:46.135458167,38 days 11:08:34.285714285,0.08237547892720307,1.4870498084291188,129498.48
WF-BR-0PI-1219-Y3-A-002,GP316665,20.0,UN,3204.73,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.93,0 days 00:00:00,10 days 14:37:46.135458167,25 days 11:38:10.909090909,0.6611111111111111,89.39425,129498.48
WF-BR-0PI-1219-Y3-A-003,GP016235,1.0,UN,173.22,BRL-BRL,Electricity Transformers,10.13,0 days 00:00:00,11 days 13:57:21.409691630,344 days 13:42:51.428571428,0.05952380952380952,8.807936507936509,95672.62
WF-BR-0PI-1219-Y3-A-003,GP084723,1.0,UN,500.25,BRL-BRL,,10.13,0 days 00:00:00,11 days 13:57:21.409691630,59 days 16:25:15.789473684,0.03819444444444445,18.93095486111111,95672.62
WF-BR-0PI-1219-Y3-A-003,50116,1.0,UN,251.03,BRL-BRL,Other mechanical components,10.13,0 days 00:00:00,11 days 13:57:21.409691630,38 days 19:19:01.463414634,0.04121863799283154,10.373566308243728,95672.62
